Province/State,Country/Region,lat,long,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,Year,Month,Code,Entity,Weekly deaths,Weekly cases,Date_String,New_Date,score,temperature,feels_like,humidity
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2024,10,TUR,Turkey,0,17,2024-10-01,2024-10-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2024,1,TUR,Turkey,0,45,2024-01-01,2024-01-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2020,4,TUR,Turkey,18898,728030,2020-04-01,2020-04-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2022,9,TUR,Turkey,2967,806321,2022-09-01,2022-09-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2023,12,TUR,Turkey,0,31,2023-12-01,2023-12-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2020,9,TUR,Turkey,11923,1754614,2020-09-01,2020-09-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2025,6,TUR,Turkey,0,14,2025-06-01,2025-06-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2020,5,TUR,Turkey,11427,350294,2020-05-01,2020-05-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2020,3,TUR,Turkey,677,41078,2020-03-01,2020-03-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2024,9,TUR,Turkey,0,23,2024-09-01,2024-09-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2025,2,TUR,Turkey,0,2,2025-02-01,2025-02-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2025,8,TUR,Turkey,0,3,2025-08-01,2025-08-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2023,11,TUR,Turkey,0,37,2023-11-01,2023-11-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2024,4,TUR,Turkey,0,0,2024-04-01,2024-04-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2020,7,TUR,Turkey,3966,268538,2020-07-01,2020-07-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2022,7,TUR,Turkey,2546,5822739,2022-07-01,2022-07-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2021,12,TUR,Turkey,40215,4508236,2021-12-01,2021-12-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2024,5,TUR,Turkey,0,7,2024-05-01,2024-05-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2023,10,TUR,Turkey,0,2,2023-10-01,2023-10-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2022,11,TUR,Turkey,580,257064,2022-11-01,2022-11-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2022,6,TUR,Turkey,495,324556,2022-06-01,2022-06-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2021,2,TUR,Turkey,19680,1508586,2021-02-01,2021-02-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2021,3,TUR,Turkey,18478,3608458,2021-03-01,2021-03-01,100,,,
,Turkey,38.9637,35.2433,84339067,64097690,110,32,21885987.89,-999,-999.0,455.0,2.7,2023,9,TUR,Turkey,0,0,2023-09-01,2023-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,11,UGA,Uganda,0,2128,2022-11-01,2022-11-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,10,UGA,Uganda,405,18460,2021-10-01,2021-10-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,5,UGA,Uganda,0,14,2025-05-01,2025-05-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,7,UGA,Uganda,11823,101725,2021-07-01,2021-07-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,6,UGA,Uganda,0,141,2025-06-01,2025-06-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,4,UGA,Uganda,0,213,2020-04-01,2020-04-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,5,UGA,Uganda,35,2668,2022-05-01,2022-05-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,7,UGA,Uganda,53,12023,2022-07-01,2022-07-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,8,UGA,Uganda,7,4439,2022-08-01,2022-08-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,10,UGA,Uganda,0,0,2024-10-01,2024-10-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,7,UGA,Uganda,0,90,2025-07-01,2025-07-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,2,UGA,Uganda,75,6251,2021-02-01,2021-02-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,4,UGA,Uganda,8,1818,2022-04-01,2022-04-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,2,UGA,Uganda,0,848,2023-02-01,2023-02-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,9,UGA,Uganda,0,0,2024-09-01,2024-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,1,UGA,Uganda,0,0,2020-01-01,2020-01-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,7,UGA,Uganda,0,14,2024-07-01,2024-07-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,3,UGA,Uganda,14,568,2023-03-01,2023-03-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,3,UGA,Uganda,16,3694,2021-03-01,2021-03-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,12,UGA,Uganda,551,102353,2020-12-01,2020-12-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,10,UGA,Uganda,0,1847,2022-10-01,2022-10-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,5,UGA,Uganda,0,1663,2020-05-01,2020-05-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,12,UGA,Uganda,247,71984,2021-12-01,2021-12-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,1,UGA,Uganda,151,36879,2021-01-01,2021-01-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,12,UGA,Uganda,0,1456,2022-12-01,2022-12-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,11,UGA,Uganda,293,10311,2021-11-01,2021-11-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,8,UGA,Uganda,0,35,2024-08-01,2024-08-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,9,UGA,Uganda,14,1664,2022-09-01,2022-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,4,UGA,Uganda,48,6722,2021-04-01,2021-04-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,1,UGA,Uganda,0,2905,2023-01-01,2023-01-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,6,UGA,Uganda,122,14835,2022-06-01,2022-06-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,4,UGA,Uganda,0,732,2023-04-01,2023-04-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,3,UGA,Uganda,0,144,2020-03-01,2020-03-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,8,UGA,Uganda,2485,183091,2021-08-01,2021-08-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,9,UGA,Uganda,0,21,2025-09-01,2025-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,12,UGA,Uganda,0,0,2023-12-01,2023-12-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,6,UGA,Uganda,0,3891,2020-06-01,2020-06-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,12,UGA,Uganda,0,12,2024-12-01,2024-12-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,1,UGA,Uganda,1663,166216,2022-01-01,2022-01-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,8,UGA,Uganda,0,28,2025-08-01,2025-08-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,3,UGA,Uganda,0,14,2025-03-01,2025-03-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,7,UGA,Uganda,0,2835,2023-07-01,2023-07-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,6,UGA,Uganda,0,3843,2023-06-01,2023-06-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,3,UGA,Uganda,0,0,2024-03-01,2024-03-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,8,UGA,Uganda,212,11210,2020-08-01,2020-08-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,9,UGA,Uganda,354,33967,2020-09-01,2020-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,1,UGA,Uganda,0,38,2025-01-01,2025-01-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,2,UGA,Uganda,0,21,2025-02-01,2025-02-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,6,UGA,Uganda,4103,231432,2021-06-01,2021-06-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,5,UGA,Uganda,147,28108,2021-05-01,2021-05-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,11,UGA,Uganda,0,0,2023-11-01,2023-11-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,8,UGA,Uganda,0,804,2023-08-01,2023-08-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,11,UGA,Uganda,600,53062,2020-11-01,2020-11-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,3,UGA,Uganda,67,3945,2022-03-01,2022-03-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2025,4,UGA,Uganda,0,21,2025-04-01,2025-04-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,10,UGA,Uganda,357,30395,2020-10-01,2020-10-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,11,UGA,Uganda,0,6,2024-11-01,2024-11-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2022,2,UGA,Uganda,433,12213,2022-02-01,2022-02-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2021,9,UGA,Uganda,1125,26780,2021-09-01,2021-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,9,UGA,Uganda,0,164,2023-09-01,2023-09-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,2,UGA,Uganda,0,168,2024-02-01,2024-02-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,5,UGA,Uganda,0,19,2024-05-01,2024-05-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,4,UGA,Uganda,0,0,2024-04-01,2024-04-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,2,UGA,Uganda,0,0,2020-02-01,2020-02-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,6,UGA,Uganda,0,2,2024-06-01,2024-06-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,10,UGA,Uganda,0,145,2023-10-01,2023-10-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2020,7,UGA,Uganda,16,2011,2020-07-01,2020-07-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2023,5,UGA,Uganda,0,1142,2023-05-01,2023-05-01,100,,,
,Uganda,1.0,32.0,42860000,-999,-999,-999,-999.0,-999,-999.0,46.0,-999.0,2024,1,UGA,Uganda,0,1659,2024-01-01,2024-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,5,UKR,Ukraine,0,1253,2025-05-01,2025-05-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,4,UKR,Ukraine,0,1137,2025-04-01,2025-04-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,11,UKR,Ukraine,0,10879,2023-11-01,2023-11-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,4,UKR,Ukraine,76348,2881717,2021-04-01,2021-04-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,6,UKR,Ukraine,0,602,2024-06-01,2024-06-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,4,UKR,Ukraine,761,51076,2020-04-01,2020-04-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,6,UKR,Ukraine,635,48741,2023-06-01,2023-06-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,11,UKR,Ukraine,34872,2095453,2020-11-01,2020-11-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,6,UKR,Ukraine,0,946,2025-06-01,2025-06-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,1,UKR,Ukraine,0,14705,2024-01-01,2024-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,9,UKR,Ukraine,13224,721869,2021-09-01,2021-09-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,12,UKR,Ukraine,0,25236,2023-12-01,2023-12-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,9,UKR,Ukraine,6857,556225,2020-09-01,2020-09-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,3,UKR,Ukraine,59,2045,2020-03-01,2020-03-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,2,UKR,Ukraine,38303,5861777,2022-02-01,2022-02-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,11,UKR,Ukraine,3448,267481,2022-11-01,2022-11-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,12,UKR,Ukraine,1829,131572,2022-12-01,2022-12-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,9,UKR,Ukraine,0,0,2023-09-01,2023-09-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,11,UKR,Ukraine,14,3475,2024-11-01,2024-11-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,5,UKR,Ukraine,1563,96170,2022-05-01,2022-05-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,10,UKR,Ukraine,0,7007,2024-10-01,2024-10-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,8,UKR,Ukraine,5096,214680,2021-08-01,2021-08-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,10,UKR,Ukraine,0,264,2023-10-01,2023-10-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,8,UKR,Ukraine,0,0,2023-08-01,2023-08-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,2,UKR,Ukraine,22675,810778,2021-02-01,2021-02-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,7,UKR,Ukraine,0,1815,2025-07-01,2025-07-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,1,UKR,Ukraine,31333,1289387,2021-01-01,2021-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,8,UKR,Ukraine,21,26127,2024-08-01,2024-08-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,6,UKR,Ukraine,1102,116860,2020-06-01,2020-06-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,1,UKR,Ukraine,32978,1980000,2022-01-01,2022-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,10,UKR,Ukraine,6133,910152,2022-10-01,2022-10-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,3,UKR,Ukraine,0,3554,2025-03-01,2025-03-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,7,UKR,Ukraine,107,7282,2023-07-01,2023-07-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,12,UKR,Ukraine,0,2656,2024-12-01,2024-12-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,1,UKR,Ukraine,1578,94249,2023-01-01,2023-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,10,UKR,Ukraine,64794,2962155,2021-10-01,2021-10-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,9,UKR,Ukraine,2508,836047,2022-09-01,2022-09-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,5,UKR,Ukraine,53534,1191230,2021-05-01,2021-05-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,5,UKR,Ukraine,1040,84625,2020-05-01,2020-05-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,7,UKR,Ukraine,4765,114125,2021-07-01,2021-07-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,8,UKR,Ukraine,768,191579,2022-08-01,2022-08-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,10,UKR,Ukraine,11824,1030464,2020-10-01,2020-10-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,7,UKR,Ukraine,1981,167531,2020-07-01,2020-07-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,5,UKR,Ukraine,1654,168102,2023-05-01,2023-05-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,9,UKR,Ukraine,14,42007,2025-09-01,2025-09-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,12,UKR,Ukraine,42950,2395072,2020-12-01,2020-12-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,7,UKR,Ukraine,449,44585,2022-07-01,2022-07-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,8,UKR,Ukraine,14,18752,2025-08-01,2025-08-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,7,UKR,Ukraine,0,2200,2024-07-01,2024-07-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,1,UKR,Ukraine,0,2045,2025-01-01,2025-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,6,UKR,Ukraine,16781,301441,2021-06-01,2021-06-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,3,UKR,Ukraine,19373,1326323,2022-03-01,2022-03-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2023,3,UKR,Ukraine,2780,486254,2023-03-01,2023-03-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,3,UKR,Ukraine,14,8993,2024-03-01,2024-03-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2025,2,UKR,Ukraine,0,4810,2025-02-01,2025-02-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,3,UKR,Ukraine,41780,2055191,2021-03-01,2021-03-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,9,UKR,Ukraine,0,30742,2024-09-01,2024-09-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,11,UKR,Ukraine,129389,4004637,2021-11-01,2021-11-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2022,6,UKR,Ukraine,690,38452,2022-06-01,2022-06-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,2,UKR,Ukraine,0,0,2020-02-01,2020-02-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,8,UKR,Ukraine,3536,302623,2020-08-01,2020-08-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2020,1,UKR,Ukraine,0,0,2020-01-01,2020-01-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2024,5,UKR,Ukraine,0,1935,2024-05-01,2024-05-01,100,,,
,Ukraine,48.3794,31.1656,43733762,30176295,75,41,13863602.55,500,87467.524,125.0,8.8,2021,12,UKR,Ukraine,81196,1855731,2021-12-01,2021-12-01,100,,,
